   0.333   0.333   0.500        30    100000      2129    10.52    71.37     0.11     1.21     0.97     0.60
   0.333   0.333   0.502        29    100000      2137    10.54    71.51     0.11     1.21     0.97     0.60
   0.333   0.333   0.505        30    100000      2132    10.54    71.64     0.11     1.19     0.97     0.60
   0.333   0.333   0.507        28    100000      2128    10.57    71.77     0.11     1.19     0.97     0.60
   0.333   0.333   0.510        20    100000      2141    10.57    71.89     0.11     1.20     0.97     0.60
   0.333   0.333   0.512        15    100000      2141    10.59    72.03     0.11     1.20     0.97     0.60
   0.333   0.333   0.515        33    100000      2127    10.61    72.15     0.11     1.20     0.97     0.60
   0.333   0.333   0.517        15    100000      2136    10.61    72.27     0.11     1.20     0.97     0.60
   0.333   0.333   0.520        35    100000      2135    10.63    72.41     0.11     1.20     0.97     0.60
   0.333   0.333   0.522        25    100000      2143    10.65    72.54     0.11     1.20     0.97     0.60
   0.333   0.333   0.525        19    100000      2122    10.65    72.66     0.11     1.20     0.97     0.60
   0.333   0.333   0.527        24    100000      2136    10.67    72.78     0.11     1.20     0.97     0.60
   0.333   0.333   0.530        27    100000      2136    10.69    72.91     0.11     1.20     0.97     0.60
   0.333   0.333   0.533        25    100000      2132    10.69    73.05     0.11     1.20     0.97     0.60
   0.333   0.333   0.535        23    100000      2143    10.71    73.17     0.11     1.20     0.97     0.60
   0.333   0.333   0.538        25    100000      2141    10.73    73.29     0.11     1.20     0.97     0.60
   0.333   0.333   0.540        19    100000      2136    10.73    73.42     0.11     1.19     0.97     0.60
   0.333   0.333   0.543        32    100000      2134    10.75    73.54     0.11     1.19     0.97     0.60
   0.333   0.333   0.545        21    100000      2116    10.77    73.67     0.11     1.19     0.97     0.60
   0.333   0.333   0.548        27    100000      2120    10.77    73.79     0.11     1.19     0.97     0.60
   0.333   0.333   0.550        27    100000      2129    10.80    73.91     0.11     1.20     0.97     0.60
   0.333   0.333   0.553        21    100000      2128    10.80    74.04     0.11     1.20     0.97     0.60
   0.333   0.333   0.555        18    100000      2136    10.82    74.17     0.11     1.19     0.97     0.60
   0.333   0.333   0.558        23    100000      2130    10.84    74.29     0.09     1.19     0.97     0.60
   0.333   0.333   0.560        19    100000      2130    10.84    74.41     0.09     1.19     0.97     0.60
   0.333   0.333   0.562        28    100000      2136    10.87    74.54     0.09     1.19     0.97     0.60
   0.333   0.333   0.565        32    100000      2134    10.87    74.66     0.09     1.20     0.97     0.60
   0.333   0.333   0.567        36    100000      2126    10.89    74.78     0.09     1.20     0.97     0.60
   0.333   0.333   0.570        27    100000      2126    10.91    74.90     0.09     1.21     0.97     0.60
   0.333   0.333   0.572        26    100000      2136    10.91    75.02     0.09     1.18     0.97     0.60
   0.333   0.333   0.575        22    100000      2140    10.94    75.15     0.09     1.18     0.97     0.60
   0.333   0.333   0.577        22    100000      2148    10.94    75.27     0.09     1.20     0.97     0.60
   0.333   0.333   0.580        35    100000      2135    10.96    75.39     0.09     1.20     0.97     0.60
   0.333   0.333   0.582        28    100000      2129    10.98    75.51     0.09     1.22     0.97     0.60
   0.333   0.333   0.585        24    100000      2143    10.98    75.63     0.09     1.22     0.97     0.60
   0.333   0.333   0.587        21    100000      2135    11.01    75.75     0.09     1.20     0.97     0.60
   0.333   0.333   0.590        27    100000      2110    11.01    75.87     0.09     1.20     0.97     0.60
   0.333   0.333   0.593        25    100000      2142    11.04    75.99     0.09     1.20     0.97     0.60
   0.333   0.333   0.595        22    100000      2143    11.04    76.11     0.09     1.20     0.97     0.60
   0.333   0.333   0.598        32    100000      2152    11.07    76.23     0.09     1.20     0.97     0.60
   0.333   0.333   0.600        22    100000      2138    11.07    76.35     0.09     1.20     0.97     0.60
   0.333   0.333   0.603        23    100000      2118    11.10    76.46     0.09     1.21     0.97     0.60
   0.333   0.333   0.605        25    100000      2136    11.10    76.58     0.09     1.21     0.97     0.60
   0.333   0.333   0.608        25    100000      2148    11.13    76.70     0.09     1.22     0.97     0.60
   0.333   0.333   0.610        29    100000      2138    11.13    76.82     0.09     1.22     0.97     0.60
   0.333   0.333   0.613        26    100000      2141    11.16    76.93     0.09     1.19     0.97     0.60
