   0.333   0.333   0.500        26    100000      2124    10.52    71.37     0.11     1.20     1.21     2.80
   0.333   0.333   0.502        24    100000      2143    10.54    71.51     0.11     1.20     1.21     2.80
   0.333   0.333   0.505        29    100000      2133    10.54    71.64     0.11     1.32     1.21     2.80
   0.333   0.333   0.507        26    100000      2122    10.57    71.77     0.11     1.32     1.21     2.80
   0.333   0.333   0.510        23    100000      2121    10.57    71.89     0.11     1.19     1.21     2.80
   0.333   0.333   0.512        23    100000      2125    10.59    72.03     0.11     1.19     1.21     2.80
   0.333   0.333   0.515        21    100000      2131    10.61    72.15     0.11     1.19     1.21     2.80
   0.333   0.333   0.517        25    100000      2135    10.61    72.28     0.11     1.19     1.21     2.80
   0.333   0.333   0.520        23    100000      2126    10.63    72.41     0.11     1.20     1.21     2.80
   0.333   0.333   0.522        34    100000      2137    10.65    72.54     0.11     1.20     1.21     2.80
   0.333   0.333   0.525        23    100000      2129    10.65    72.66     0.11     1.19     1.21     2.80
   0.333   0.333   0.527        29    100000      2129    10.67    72.79     0.11     1.19     1.21     2.80
   0.333   0.333   0.530        28    100000      2117    10.69    72.91     0.11     1.23     1.21     2.80
   0.333   0.333   0.533        24    100000      2138    10.69    73.04     0.11     1.23     1.21     2.80
   0.333   0.333   0.535        22    100000      2126    10.71    73.16     0.11     1.21     1.21     2.80
   0.333   0.333   0.538        26    100000      2118    10.73    73.29     0.11     1.21     1.21     2.80
   0.333   0.333   0.540        21    100000      2116    10.73    73.42     0.11     1.20     1.21     2.80
   0.333   0.333   0.543        37    100000      2137    10.75    73.54     0.11     1.20     1.21     2.80
   0.333   0.333   0.545        20    100000      2129    10.77    73.67     0.11     1.20     1.21     2.80
   0.333   0.333   0.548        23    100000      2132    10.77    73.79     0.11     1.20     1.21     2.80
   0.333   0.333   0.550        20    100000      2128    10.80    73.92     0.11     1.19     1.21     2.80
   0.333   0.333   0.553        24    100000      2143    10.80    74.04     0.11     1.19     1.21     2.80
   0.333   0.333   0.555        28    100000      2132    10.82    74.17     0.11     1.19     1.21     2.80
   0.333   0.333   0.558        28    100000      2130    10.84    74.29     0.09     1.19     1.21     2.80
   0.333   0.333   0.560        36    100000      2135    10.84    74.41     0.09     1.19     1.21     2.80
   0.333   0.333   0.562        27    100000      2119    10.87    74.53     0.09     1.19     1.21     2.80
   0.333   0.333   0.565        27    100000      2133    10.87    74.65     0.09     1.20     1.21     2.80
   0.333   0.333   0.567        21    100000      2128    10.88    74.77     0.09     1.21     1.21     2.80
   0.333   0.333   0.570        22    100000      2117    10.91    74.90     0.09     1.21     1.21     2.80
   0.333   0.333   0.572        21    100000      2132    10.91    75.02     0.09     1.19     1.21     2.80
   0.333   0.333   0.575        23    100000      2135    10.94    75.15     0.09     1.19     1.21     2.80
   0.333   0.333   0.577        28    100000      2124    10.94    75.27     0.09     1.19     1.21     2.80
   0.333   0.333   0.580        26    100000      2127    10.96    75.39     0.09     1.19     1.21     2.80
   0.333   0.333   0.582        23    100000      2129    10.98    75.51     0.09     1.20     1.21     2.80
   0.333   0.333   0.585        27    100000      2134    10.98    75.63     0.09     1.20     1.21     2.80
   0.333   0.333   0.587        27    100000      2124    11.01    75.75     0.09     1.20     1.21     2.80
   0.333   0.333   0.590        25    100000      2128    11.01    75.87     0.09     1.20     1.21     2.80
   0.333   0.333   0.593        20    100000      2130    11.04    75.99     0.09     1.19     1.21     2.80
