   0.333   0.333   0.500        20    100000      2135    10.52    71.38     0.11     0.30     0.30     2.80
   0.333   0.333   0.502        27    100000      2129    10.54    71.51     0.11     0.30     0.30     2.80
   0.333   0.333   0.505        23    100000      2128    10.54    71.64     0.11     0.30     0.30     2.80
   0.333   0.333   0.507        26    100000      2141    10.57    71.77     0.11     0.30     0.30     2.80
   0.333   0.333   0.510        24    100000      2155    10.57    71.89     0.11     0.30     0.30     2.80
   0.333   0.333   0.512        30    100000      2135    10.59    72.03     0.11     0.30     0.30     2.80
   0.333   0.333   0.515        25    100000      2134    10.61    72.15     0.11     0.30     0.30     2.80
   0.333   0.333   0.517        17    100000      2126    10.61    72.28     0.11     0.30     0.30     2.80
   0.333   0.333   0.520        20    100000      2135    10.63    72.41     0.11     0.30     0.30     2.80
   0.333   0.333   0.522        26    100000      2137    10.65    72.54     0.11     0.30     0.30     2.80
   0.333   0.333   0.525        24    100000      2142    10.65    72.66     0.11     0.30     0.30     2.80
   0.333   0.333   0.527        17    100000      2132    10.67    72.79     0.11     0.30     0.30     2.80
   0.333   0.333   0.530        20    100000      2143    10.69    72.92     0.11     0.30     0.30     2.80
   0.333   0.333   0.533        21    100000      2144    10.69    73.04     0.11     0.30     0.30     2.80
   0.333   0.333   0.535        21    100000      2138    10.71    73.16     0.11     0.30     0.30     2.80
   0.333   0.333   0.538        27    100000      2150    10.73    73.29     0.11     0.30     0.30     2.80
   0.333   0.333   0.540        26    100000      2140    10.73    73.41     0.11     0.30     0.30     2.80
   0.333   0.333   0.543        16    100000      2141    10.75    73.55     0.11     0.30     0.30     2.80
   0.333   0.333   0.545        16    100000      2126    10.77    73.67     0.11     0.30     0.30     2.80
   0.333   0.333   0.548        13    100000      2139    10.77    73.79     0.11     0.30     0.30     2.80
   0.333   0.333   0.550        19    100000      2153    10.80    73.91     0.11     0.30     0.30     2.80
   0.333   0.333   0.553        28    100000      2141    10.80    74.03     0.11     0.30     0.30     2.80
   0.333   0.333   0.555        18    100000      2136    10.82    74.17     0.11     0.30     0.30     2.80
   0.333   0.333   0.558        13    100000      2132    10.84    74.29     0.09     0.30     0.30     2.80
   0.333   0.333   0.560        25    100000      2130    10.84    74.41     0.09     0.30     0.30     2.80
   0.333   0.333   0.562        33    100000      2139    10.87    74.53     0.09     0.30     0.30     2.80
   0.333   0.333   0.565        22    100000      2123    10.87    74.65     0.09     0.30     0.30     2.80
   0.333   0.333   0.567        28    100000      2128    10.89    74.78     0.09     0.30     0.30     2.80
   0.333   0.333   0.570        25    100000      2143    10.91    74.90     0.09     0.30     0.30     2.80
   0.333   0.333   0.572        24    100000      2142    10.91    75.02     0.09     0.30     0.30     2.80
   0.333   0.333   0.575        18    100000      2163    10.94    75.14     0.09     0.30     0.30     2.80
   0.333   0.333   0.577        23    100000      2141    10.94    75.27     0.09     0.30     0.30     2.80
   0.333   0.333   0.580        19    100000      2133    10.96    75.39     0.09     0.30     0.30     2.80
   0.333   0.333   0.582        12    100000      2140    10.98    75.51     0.09     0.30     0.30     2.80
   0.333   0.333   0.585        28    100000      2150    10.98    75.63     0.09     0.30     0.30     2.80
   0.333   0.333   0.587        24    100000      2139    11.01    75.75     0.09     0.30     0.30     2.80
   0.333   0.333   0.590        19    100000      2134    11.01    75.87     0.09     0.30     0.30     2.80
   0.333   0.333   0.592        22    100000      2143    11.04    75.99     0.09     0.30     0.30     2.80
   0.333   0.333   0.595        25    100000      2138    11.04    76.11     0.09     0.30     0.30     2.80
