   0.333   0.333   0.000        56    100000      2238     9.21   136.20     0.07     1.20     1.20     0.20
   0.333   0.333   0.003        40    100000      2246     9.21   136.02     0.07     1.20     1.20     0.20
   0.333   0.333   0.005        45    100000      2247     9.21   135.84     0.07     1.20     1.20     0.20
   0.333   0.333   0.008        52    100000      2240     9.21   135.66     0.07     1.20     1.20     0.20
   0.333   0.333   0.011        42    100000      2244     9.21   135.49     0.07     1.20     1.20     0.20
   0.333   0.333   0.014        40    100000      2239     9.21   135.31     0.07     1.20     1.20     0.20
   0.333   0.333   0.016        38    100000      2244     9.21   135.13     0.07     1.20     1.20     0.20
   0.333   0.333   0.019        51    100000      2258     9.21   134.96     0.07     1.20     1.20     0.20
   0.333   0.333   0.022        40    100000      2234     9.22   134.78     0.07     1.20     1.20     0.20
   0.333   0.333   0.024        43    100000      2244     9.22   134.61     0.07     1.20     1.20     0.20
   0.333   0.333   0.027        40    100000      2236     9.22   134.43     0.07     1.20     1.20     0.20
   0.333   0.333   0.030        57    100000      2255     9.22   134.25     0.07     1.20     1.20     0.20
   0.333   0.333   0.032        49    100000      2252     9.22   134.08     0.07     1.20     1.20     0.20
   0.333   0.333   0.035        39    100000      2238     9.22   133.90     0.07     1.20     1.20     0.20
   0.333   0.333   0.038        44    100000      2247     9.22   133.73     0.07     1.20     1.20     0.20
   0.333   0.333   0.041        43    100000      2252     9.22   133.55     0.07     1.20     1.20     0.20
   0.333   0.333   0.043        43    100000      2241     9.22   133.38     0.07     1.20     1.20     0.20
   0.333   0.333   0.046        43    100000      2264     9.24   133.20     0.07     1.19     1.20     0.20
   0.333   0.333   0.049        29    100000      2252     9.24   133.03     0.07     1.18     1.20     0.20
   0.333   0.333   0.051        42    100000      2245     9.24   132.85     0.07     1.18     1.20     0.20
   0.333   0.333   0.054        43    100000      2232     9.24   132.68     0.07     1.18     1.20     0.20
   0.333   0.333   0.057        43    100000      2244     9.24   132.50     0.07     1.18     1.20     0.20
   0.333   0.333   0.059        44    100000      2254     9.24   132.33     0.07     1.18     1.20     0.20
   0.333   0.333   0.062        40    100000      2259     9.24   132.15     0.07     1.19     1.20     0.20
   0.333   0.333   0.065        51    100000      2264     9.24   131.98     0.07     1.19     1.20     0.20
   0.333   0.333   0.068        40    100000      2230     9.24   131.80     0.07     1.19     1.20     0.20
   0.333   0.333   0.070        33    100000      2252     9.24   131.63     0.07     1.19     1.20     0.20
   0.333   0.333   0.073        62    100000      2237     9.24   131.45     0.07     1.19     1.20     0.20
   0.333   0.333   0.076        43    100000      2246     9.26   131.28     0.07     1.19     1.20     0.20
   0.333   0.333   0.078        56    100000      2235     9.26   131.11     0.07     1.20     1.20     0.20
   0.333   0.333   0.081        43    100000      2245     9.26   130.93     0.07     1.20     1.20     0.20
   0.333   0.333   0.084        37    100000      2241     9.26   130.76     0.07     1.20     1.20     0.20
   0.333   0.333   0.086        55    100000      2243     9.26   130.59     0.07     1.20     1.20     0.20
   0.333   0.333   0.089        41    100000      2240     9.26   130.41     0.07     1.20     1.20     0.20
   0.333   0.333   0.092        41    100000      2255     9.26   130.24     0.07     1.20     1.20     0.20
   0.333   0.333   0.095        54    100000      2259     9.28   130.07     0.07     1.20     1.20     0.20
   0.333   0.333   0.097        49    100000      2250     9.28   129.89     0.07     1.20     1.20     0.20
   0.333   0.333   0.100        35    100000      2254     9.28   129.72     0.07     1.20     1.20     0.20
   0.333   0.333   0.103        49    100000      2235     9.28   129.55     0.07     1.20     1.20     0.20
   0.333   0.333   0.105        47    100000      2250     9.28   129.38     0.07     1.20     1.20     0.20
   0.333   0.333   0.108        41    100000      2226     9.28   129.20     0.07     1.20     1.20     0.20
   0.333   0.333   0.111        36    100000      2247     9.30   129.03     0.07     1.20     1.20     0.20
   0.333   0.333   0.114        47    100000      2244     9.30   128.86     0.07     1.19     1.20     0.20
   0.333   0.333   0.116        48    100000      2244     9.30   128.69     0.07     1.19     1.20     0.20
